10813it [0:58:21 bound:55 nc:984 ncall:3.7e+06 eff:0.3% logz-ratio=4867.28+/-0.08 dlogz:1.24e+04>0.1]
10821it [0:59:36 bound:55 nc:1376 ncall:3.7e+06 eff:0.3% logz-ratio=4875.04+/-0.08 dlogz:1.24e+04>0.1]
10891it [1:00:46 bound:56 nc:1165 ncall:3.8e+06 eff:0.3% logz-ratio=4961.24+/-0.08 dlogz:1.23e+04>0.1]
10970it [1:02:00 bound:57 nc:1171 ncall:3.9e+06 eff:0.3% logz-ratio=5041.19+/-0.08 dlogz:1.23e+04>0.1]
11050it [1:03:14 bound:58 nc:1058 ncall:4.0e+06 eff:0.3% logz-ratio=5155.94+/-0.08 dlogz:1.21e+04>0.1]
11130it [1:04:26 bound:59 nc:893 ncall:4.0e+06 eff:0.3% logz-ratio=5285.15+/-0.08 dlogz:1.2e+04>0.1]
11210it [1:05:39 bound:60 nc:1062 ncall:4.1e+06 eff:0.3% logz-ratio=5384.27+/-0.08 dlogz:1.19e+04>0.1]
11290it [1:06:55 bound:61 nc:1005 ncall:4.2e+06 eff:0.3% logz-ratio=5482.95+/-0.08 dlogz:1.18e+04>0.1]
11366it [1:08:07 bound:62 nc:1089 ncall:4.3e+06 eff:0.3% logz-ratio=5585.48+/-0.08 dlogz:1.17e+04>0.1]
11445it [1:09:24 bound:63 nc:1326 ncall:4.4e+06 eff:0.3% logz-ratio=5669.21+/-0.08 dlogz:1.16e+04>0.1]
11524it [1:10:40 bound:64 nc:2178 ncall:4.4e+06 eff:0.3% logz-ratio=5784.10+/-0.08 dlogz:1.15e+04>0.1]
11602it [1:11:52 bound:65 nc:1032 ncall:4.5e+06 eff:0.3% logz-ratio=5876.24+/-0.08 dlogz:1.14e+04>0.1]
11680it [1:13:07 bound:66 nc:737 ncall:4.6e+06 eff:0.3% logz-ratio=5972.91+/-0.08 dlogz:1.13e+04>0.1]
11760it [1:14:23 bound:67 nc:1228 ncall:4.7e+06 eff:0.3% logz-ratio=6084.87+/-0.08 dlogz:1.12e+04>0.1]
11839it [1:15:40 bound:68 nc:786 ncall:4.8e+06 eff:0.2% logz-ratio=6194.72+/-0.08 dlogz:1.11e+04>0.1]
11918it [1:17:05 bound:69 nc:1089 ncall:4.9e+06 eff:0.2% logz-ratio=6311.58+/-0.08 dlogz:1.1e+04>0.1]
11997it [1:18:22 bound:70 nc:1205 ncall:5.0e+06 eff:0.2% logz-ratio=6431.71+/-0.08 dlogz:1.09e+04>0.1]
12076it [1:19:38 bound:71 nc:1219 ncall:5.0e+06 eff:0.2% logz-ratio=6549.97+/-0.08 dlogz:1.07e+04>0.1]
12155it [1:20:59 bound:72 nc:1052 ncall:5.1e+06 eff:0.2% logz-ratio=6641.01+/-0.08 dlogz:1.07e+04>0.1]
12235it [1:22:28 bound:73 nc:1143 ncall:5.2e+06 eff:0.2% logz-ratio=6757.31+/-0.08 dlogz:1.05e+04>0.1]
12312it [1:23:45 bound:74 nc:1957 ncall:5.3e+06 eff:0.2% logz-ratio=6890.30+/-0.08 dlogz:1.04e+04>0.1]
12390it [1:25:00 bound:75 nc:1069 ncall:5.4e+06 eff:0.2% logz-ratio=7032.27+/-0.08 dlogz:1.03e+04>0.1]
12468it [1:26:16 bound:76 nc:873 ncall:5.5e+06 eff:0.2% logz-ratio=7159.73+/-0.08 dlogz:1.01e+04>0.1]
12545it [1:27:35 bound:77 nc:2897 ncall:5.6e+06 eff:0.2% logz-ratio=7263.05+/-0.08 dlogz:1e+04>0.1]
12623it [1:28:53 bound:78 nc:1238 ncall:5.6e+06 eff:0.2% logz-ratio=7369.01+/-0.08 dlogz:9.92e+03>0.1]
12702it [1:30:17 bound:79 nc:1114 ncall:5.7e+06 eff:0.2% logz-ratio=7495.10+/-0.08 dlogz:9.8e+03>0.1]
12705it [1:31:52 bound:79 nc:1148 ncall:5.7e+06 eff:0.2% logz-ratio=7501.28+/-0.08 dlogz:9.79e+03>0.1]
12781it [1:33:10 bound:80 nc:2361 ncall:5.8e+06 eff:0.2% logz-ratio=7610.77+/-0.08 dlogz:9.68e+03>0.1]
12861it [1:34:28 bound:81 nc:851 ncall:5.9e+06 eff:0.2% logz-ratio=7737.81+/-0.08 dlogz:9.55e+03>0.1]
12940it [1:35:47 bound:82 nc:1183 ncall:6.0e+06 eff:0.2% logz-ratio=7865.18+/-0.09 dlogz:9.43e+03>0.1]
13019it [1:37:05 bound:83 nc:1523 ncall:6.1e+06 eff:0.2% logz-ratio=7992.48+/-0.08 dlogz:9.3e+03>0.1]
13099it [1:38:26 bound:84 nc:773 ncall:6.2e+06 eff:0.2% logz-ratio=8117.58+/-0.08 dlogz:9.17e+03>0.1]
13178it [1:39:49 bound:85 nc:1114 ncall:6.2e+06 eff:0.2% logz-ratio=8255.15+/-0.08 dlogz:9.04e+03>0.1]
13254it [1:41:11 bound:86 nc:1117 ncall:6.3e+06 eff:0.2% logz-ratio=8376.23+/-0.09 dlogz:8.92e+03>0.1]
13334it [1:42:31 bound:87 nc:985 ncall:6.4e+06 eff:0.2% logz-ratio=8493.23+/-0.08 dlogz:8.8e+03>0.1]
13413it [1:43:50 bound:88 nc:1376 ncall:6.5e+06 eff:0.2% logz-ratio=8624.20+/-0.08 dlogz:8.67e+03>0.1]
13493it [1:45:07 bound:89 nc:1037 ncall:6.6e+06 eff:0.2% logz-ratio=8752.83+/-0.08 dlogz:8.54e+03>0.1]
13570it [1:46:26 bound:90 nc:983 ncall:6.7e+06 eff:0.2% logz-ratio=8882.07+/-0.08 dlogz:8.41e+03>0.1]
13649it [1:47:45 bound:91 nc:900 ncall:6.8e+06 eff:0.2% logz-ratio=9006.05+/-0.08 dlogz:8.28e+03>0.1]
13728it [1:49:07 bound:92 nc:1123 ncall:6.9e+06 eff:0.2% logz-ratio=9157.96+/-0.09 dlogz:8.14e+03>0.1]
13805it [1:50:27 bound:93 nc:1316 ncall:6.9e+06 eff:0.2% logz-ratio=9308.64+/-0.08 dlogz:7.98e+03>0.1]
13884it [1:51:47 bound:94 nc:1128 ncall:7.0e+06 eff:0.2% logz-ratio=9433.53+/-0.08 dlogz:7.86e+03>0.1]
13963it [1:53:06 bound:95 nc:865 ncall:7.1e+06 eff:0.2% logz-ratio=9562.70+/-0.08 dlogz:7.73e+03>0.1]
14043it [1:54:28 bound:96 nc:950 ncall:7.2e+06 eff:0.2% logz-ratio=9717.12+/-0.09 dlogz:7.58e+03>0.1]
14123it [1:55:49 bound:97 nc:1044 ncall:7.3e+06 eff:0.2% logz-ratio=9839.70+/-0.09 dlogz:7.45e+03>0.1]
14201it [1:57:17 bound:98 nc:1397 ncall:7.4e+06 eff:0.2% logz-ratio=9960.97+/-0.08 dlogz:7.33e+03>0.1]
14279it [1:58:40 bound:99 nc:1166 ncall:7.5e+06 eff:0.2% logz-ratio=10086.43+/-0.09 dlogz:7.21e+03>0.1]
14358it [2:00:03 bound:100 nc:763 ncall:7.6e+06 eff:0.2% logz-ratio=10229.88+/-0.08 dlogz:7.06e+03>0.1]
14438it [2:01:24 bound:101 nc:818 ncall:7.6e+06 eff:0.2% logz-ratio=10345.02+/-0.08 dlogz:6.95e+03>0.1]
14517it [2:02:45 bound:102 nc:1130 ncall:7.7e+06 eff:0.2% logz-ratio=10454.01+/-0.09 dlogz:6.84e+03>0.1]
14521it [2:04:12 bound:102 nc:1233 ncall:7.7e+06 eff:0.2% logz-ratio=10460.58+/-0.09 dlogz:6.83e+03>0.1]
14595it [2:05:33 bound:103 nc:1401 ncall:7.8e+06 eff:0.2% logz-ratio=10579.47+/-0.08 dlogz:6.71e+03>0.1]
14670it [2:06:54 bound:104 nc:983 ncall:7.9e+06 eff:0.2% logz-ratio=10687.61+/-0.09 dlogz:6.6e+03>0.1]
14747it [2:08:17 bound:105 nc:1264 ncall:8.0e+06 eff:0.2% logz-ratio=10807.44+/-0.08 dlogz:6.48e+03>0.1]
14826it [2:09:41 bound:106 nc:1124 ncall:8.1e+06 eff:0.2% logz-ratio=10919.22+/-0.08 dlogz:6.37e+03>0.1]
14902it [2:11:03 bound:107 nc:1202 ncall:8.2e+06 eff:0.2% logz-ratio=10992.91+/-0.09 dlogz:6.3e+03>0.1]
14981it [2:12:23 bound:108 nc:912 ncall:8.3e+06 eff:0.2% logz-ratio=11076.39+/-0.09 dlogz:6.21e+03>0.1]
15057it [2:13:44 bound:109 nc:1091 ncall:8.3e+06 eff:0.2% logz-ratio=11185.37+/-0.08 dlogz:6.1e+03>0.1]
15134it [2:15:06 bound:110 nc:1205 ncall:8.4e+06 eff:0.2% logz-ratio=11280.03+/-0.08 dlogz:6.01e+03>0.1]
15214it [2:16:31 bound:111 nc:1057 ncall:8.5e+06 eff:0.2% logz-ratio=11366.20+/-0.09 dlogz:5.93e+03>0.1]
15293it [2:17:54 bound:112 nc:1557 ncall:8.6e+06 eff:0.2% logz-ratio=11464.36+/-0.09 dlogz:5.83e+03>0.1]
15373it [2:19:15 bound:113 nc:1113 ncall:8.7e+06 eff:0.2% logz-ratio=11552.55+/-0.08 dlogz:5.74e+03>0.1]
15451it [2:20:37 bound:114 nc:1072 ncall:8.8e+06 eff:0.2% logz-ratio=11635.22+/-0.08 dlogz:5.65e+03>0.1]
15531it [2:22:02 bound:115 nc:1109 ncall:8.9e+06 eff:0.2% logz-ratio=11728.99+/-0.09 dlogz:5.56e+03>0.1]
15610it [2:23:23 bound:116 nc:1206 ncall:9.0e+06 eff:0.2% logz-ratio=11816.65+/-0.09 dlogz:5.47e+03>0.1]
15690it [2:24:47 bound:117 nc:1081 ncall:9.0e+06 eff:0.2% logz-ratio=11925.95+/-0.09 dlogz:5.36e+03>0.1]
15769it [2:26:10 bound:118 nc:1482 ncall:9.1e+06 eff:0.2% logz-ratio=12030.27+/-0.08 dlogz:5.26e+03>0.1]
15848it [2:27:40 bound:119 nc:1090 ncall:9.2e+06 eff:0.2% logz-ratio=12111.69+/-0.09 dlogz:5.18e+03>0.1]
15926it [2:29:08 bound:120 nc:1077 ncall:9.3e+06 eff:0.2% logz-ratio=12188.07+/-0.09 dlogz:5.1e+03>0.1]
16005it [2:30:37 bound:121 nc:1341 ncall:9.4e+06 eff:0.2% logz-ratio=12275.41+/-0.08 dlogz:5.01e+03>0.1]
16085it [2:32:06 bound:122 nc:1325 ncall:9.5e+06 eff:0.2% logz-ratio=12356.93+/-0.09 dlogz:4.93e+03>0.1]
16164it [2:33:33 bound:123 nc:1204 ncall:9.6e+06 eff:0.2% logz-ratio=12439.95+/-0.09 dlogz:4.91e+03>0.1]
16241it [2:35:03 bound:124 nc:967 ncall:9.7e+06 eff:0.2% logz-ratio=12523.35+/-0.09 dlogz:4.82e+03>0.1]
16246it [2:36:44 bound:124 nc:1209 ncall:9.7e+06 eff:0.2% logz-ratio=12528.28+/-0.09 dlogz:4.82e+03>0.1]
16319it [2:38:08 bound:125 nc:770 ncall:9.8e+06 eff:0.2% logz-ratio=12609.69+/-0.09 dlogz:4.74e+03>0.1]
16398it [2:39:29 bound:126 nc:1478 ncall:9.9e+06 eff:0.2% logz-ratio=12684.52+/-0.09 dlogz:4.66e+03>0.1]
16477it [2:40:56 bound:127 nc:2581 ncall:9.9e+06 eff:0.2% logz-ratio=12769.67+/-0.09 dlogz:4.58e+03>0.1]
16556it [2:42:20 bound:128 nc:1237 ncall:1.0e+07 eff:0.2% logz-ratio=12841.47+/-0.09 dlogz:4.5e+03>0.1]
16635it [2:43:46 bound:129 nc:790 ncall:1.0e+07 eff:0.2% logz-ratio=12940.00+/-0.08 dlogz:4.4e+03>0.1]
16715it [2:45:14 bound:130 nc:1018 ncall:1.0e+07 eff:0.2% logz-ratio=13014.83+/-0.08 dlogz:4.33e+03>0.1]
16794it [2:46:43 bound:131 nc:1350 ncall:1.0e+07 eff:0.2% logz-ratio=13093.71+/-0.09 dlogz:4.25e+03>0.1]
16871it [2:48:06 bound:132 nc:1539 ncall:1.0e+07 eff:0.2% logz-ratio=13163.11+/-0.09 dlogz:4.18e+03>0.1]
16948it [2:49:38 bound:133 nc:1187 ncall:1.0e+07 eff:0.2% logz-ratio=13242.12+/-0.09 dlogz:4.1e+03>0.1]
17027it [2:51:11 bound:134 nc:1260 ncall:1.1e+07 eff:0.2% logz-ratio=13303.09+/-0.09 dlogz:4.04e+03>0.1]
17105it [2:52:39 bound:135 nc:967 ncall:1.1e+07 eff:0.2% logz-ratio=13373.94+/-0.09 dlogz:3.97e+03>0.1]
17185it [2:54:06 bound:136 nc:989 ncall:1.1e+07 eff:0.2% logz-ratio=13451.87+/-0.09 dlogz:3.89e+03>0.1]
17263it [2:55:37 bound:137 nc:1088 ncall:1.1e+07 eff:0.2% logz-ratio=13524.83+/-0.09 dlogz:3.82e+03>0.1]
17343it [2:57:09 bound:138 nc:908 ncall:1.1e+07 eff:0.2% logz-ratio=13586.20+/-0.09 dlogz:3.96e+03>0.1]
17422it [2:58:43 bound:139 nc:845 ncall:1.1e+07 eff:0.2% logz-ratio=13643.76+/-0.09 dlogz:3.9e+03>0.1]
17502it [3:00:18 bound:140 nc:712 ncall:1.1e+07 eff:0.2% logz-ratio=13701.87+/-0.09 dlogz:3.85e+03>0.1]
17582it [3:01:50 bound:141 nc:918 ncall:1.1e+07 eff:0.2% logz-ratio=13763.99+/-0.09 dlogz:3.78e+03>0.1]
17660it [3:03:12 bound:142 nc:650 ncall:1.1e+07 eff:0.2% logz-ratio=13822.64+/-0.09 dlogz:3.73e+03>0.1]
17737it [3:04:50 bound:143 nc:692 ncall:1.1e+07 eff:0.2% logz-ratio=13884.50+/-0.09 dlogz:3.66e+03>0.1]
17816it [3:06:21 bound:144 nc:1238 ncall:1.1e+07 eff:0.2% logz-ratio=13950.37+/-0.09 dlogz:3.6e+03>0.1]
17896it [3:07:53 bound:145 nc:823 ncall:1.2e+07 eff:0.2% logz-ratio=13997.66+/-0.09 dlogz:3.55e+03>0.1]
17904it [3:09:25 bound:145 nc:1495 ncall:1.2e+07 eff:0.2% logz-ratio=14001.09+/-0.09 dlogz:3.55e+03>0.1]
17974it [3:10:58 bound:146 nc:1327 ncall:1.2e+07 eff:0.2% logz-ratio=14055.60+/-0.09 dlogz:3.49e+03>0.1]
18053it [3:12:29 bound:147 nc:925 ncall:1.2e+07 eff:0.2% logz-ratio=14118.70+/-0.09 dlogz:3.82e+03>0.1]
18130it [3:13:58 bound:148 nc:1419 ncall:1.2e+07 eff:0.2% logz-ratio=14174.79+/-0.09 dlogz:3.76e+03>0.1]
18208it [3:15:38 bound:149 nc:1234 ncall:1.2e+07 eff:0.2% logz-ratio=14222.22+/-0.09 dlogz:3.72e+03>0.1]
18285it [3:17:08 bound:150 nc:1505 ncall:1.2e+07 eff:0.2% logz-ratio=14278.20+/-0.09 dlogz:3.66e+03>0.1]
18363it [3:18:39 bound:151 nc:1265 ncall:1.2e+07 eff:0.2% logz-ratio=14328.56+/-0.09 dlogz:3.61e+03>0.1]
18441it [3:20:09 bound:152 nc:771 ncall:1.2e+07 eff:0.2% logz-ratio=14374.07+/-0.09 dlogz:3.56e+03>0.1]
18519it [3:21:44 bound:153 nc:2217 ncall:1.2e+07 eff:0.2% logz-ratio=14422.69+/-0.09 dlogz:3.51e+03>0.1]
18599it [3:23:15 bound:154 nc:713 ncall:1.2e+07 eff:0.1% logz-ratio=14477.01+/-0.09 dlogz:3.46e+03>0.1]
18677it [3:24:48 bound:155 nc:1619 ncall:1.2e+07 eff:0.1% logz-ratio=14524.56+/-0.09 dlogz:3.41e+03>0.1]
18754it [3:26:19 bound:156 nc:1498 ncall:1.3e+07 eff:0.1% logz-ratio=14573.07+/-0.09 dlogz:3.36e+03>0.1]
18832it [3:27:50 bound:157 nc:1496 ncall:1.3e+07 eff:0.1% logz-ratio=14622.79+/-0.09 dlogz:3.31e+03>0.1]
18908it [3:29:28 bound:158 nc:1861 ncall:1.3e+07 eff:0.1% logz-ratio=14667.79+/-0.09 dlogz:3.27e+03>0.1]
18986it [3:31:00 bound:159 nc:1200 ncall:1.3e+07 eff:0.1% logz-ratio=14719.10+/-0.09 dlogz:3.22e+03>0.1]
19065it [3:32:40 bound:160 nc:930 ncall:1.3e+07 eff:0.1% logz-ratio=14763.06+/-0.09 dlogz:3.17e+03>0.1]
19144it [3:34:23 bound:161 nc:1204 ncall:1.3e+07 eff:0.1% logz-ratio=14806.53+/-0.09 dlogz:3.13e+03>0.1]
19223it [3:35:53 bound:162 nc:924 ncall:1.3e+07 eff:0.1% logz-ratio=14852.85+/-0.09 dlogz:3.08e+03>0.1]
19301it [3:37:34 bound:163 nc:889 ncall:1.3e+07 eff:0.1% logz-ratio=14895.19+/-0.09 dlogz:3.04e+03>0.1]
19379it [3:39:05 bound:164 nc:794 ncall:1.3e+07 eff:0.1% logz-ratio=14937.75+/-0.09 dlogz:3e+03>0.1]
19456it [3:40:38 bound:165 nc:1551 ncall:1.3e+07 eff:0.1% logz-ratio=14975.83+/-0.09 dlogz:2.96e+03>0.1]
19460it [3:42:20 bound:165 nc:1505 ncall:1.3e+07 eff:0.1% logz-ratio=14977.29+/-0.09 dlogz:2.96e+03>0.1]
19534it [3:43:52 bound:166 nc:961 ncall:1.4e+07 eff:0.1% logz-ratio=15014.26+/-0.09 dlogz:2.92e+03>0.1]
19611it [3:45:24 bound:167 nc:1916 ncall:1.4e+07 eff:0.1% logz-ratio=15051.92+/-0.09 dlogz:2.88e+03>0.1]
19688it [3:46:57 bound:168 nc:848 ncall:1.4e+07 eff:0.1% logz-ratio=15094.63+/-0.09 dlogz:2.84e+03>0.1]
19768it [3:48:34 bound:169 nc:535 ncall:1.4e+07 eff:0.1% logz-ratio=15132.03+/-0.09 dlogz:2.8e+03>0.1]
19845it [3:50:01 bound:170 nc:1146 ncall:1.4e+07 eff:0.1% logz-ratio=15170.38+/-0.09 dlogz:2.76e+03>0.1]
19924it [3:51:28 bound:171 nc:1409 ncall:1.4e+07 eff:0.1% logz-ratio=15212.45+/-0.09 dlogz:2.72e+03>0.1]
20003it [3:53:02 bound:172 nc:1094 ncall:1.4e+07 eff:0.1% logz-ratio=15248.39+/-0.09 dlogz:2.69e+03>0.1]
20081it [3:54:40 bound:173 nc:1782 ncall:1.4e+07 eff:0.1% logz-ratio=15284.20+/-0.09 dlogz:2.65e+03>0.1]
20159it [3:56:21 bound:174 nc:1508 ncall:1.4e+07 eff:0.1% logz-ratio=15314.63+/-0.09 dlogz:2.62e+03>0.1]
20236it [3:57:55 bound:175 nc:713 ncall:1.4e+07 eff:0.1% logz-ratio=15353.66+/-0.09 dlogz:2.58e+03>0.1]
20314it [3:59:33 bound:176 nc:1026 ncall:1.4e+07 eff:0.1% logz-ratio=15390.92+/-0.09 dlogz:2.54e+03>0.1]
20394it [4:01:14 bound:177 nc:1083 ncall:1.5e+07 eff:0.1% logz-ratio=15423.87+/-0.09 dlogz:2.51e+03>0.1]
20469it [4:02:47 bound:178 nc:766 ncall:1.5e+07 eff:0.1% logz-ratio=15448.91+/-0.09 dlogz:2.49e+03>0.1]
20547it [4:04:17 bound:179 nc:1148 ncall:1.5e+07 eff:0.1% logz-ratio=15476.37+/-0.09 dlogz:2.46e+03>0.1]
20626it [4:05:51 bound:180 nc:835 ncall:1.5e+07 eff:0.1% logz-ratio=15511.98+/-0.09 dlogz:2.42e+03>0.1]
20706it [4:07:21 bound:181 nc:663 ncall:1.5e+07 eff:0.1% logz-ratio=15543.53+/-0.09 dlogz:2.39e+03>0.1]
20784it [4:08:48 bound:182 nc:847 ncall:1.5e+07 eff:0.1% logz-ratio=15572.87+/-0.09 dlogz:2.36e+03>0.1]
20861it [4:10:18 bound:183 nc:736 ncall:1.5e+07 eff:0.1% logz-ratio=15602.77+/-0.09 dlogz:2.33e+03>0.1]
20939it [4:11:54 bound:184 nc:1120 ncall:1.5e+07 eff:0.1% logz-ratio=15634.76+/-0.09 dlogz:2.3e+03>0.1]
